text,label
herkese merhaba istanbul bahçelievler ve bursa da ikamet eden yazılım uzmanı grafik tasarım uzmanı e ticaret ve dijital pazarlama uzmanı seo ve ads uzmanı sosyal medya yöneticisi aramaktayız adaylar cvlerini ve deneyimlerini gönderirse memnun oluruz,1
merhhaba elimde site var phishinge donusturmek istiyorum logine girilern bilgiler bana gelsin sitenin neyin deyistirmek gerekli,1
valo gelen var mı,1
arkadaşlar merhabalar yeni mezun olmakla birlikte iş aramaktayım kariyerime web alanında devam etmeyi düşünüyorum ama react native ile mobil programla konusunda da bilgim var bildiğiniz herhangi bir açık pozisyon varsa yardımcı olursanız çok mutlu olurum iyi akşamlar herkese,1
ınstagram da gizli bir profilin takip ettiklerini nasil görebilirim bunu gösteren uygulama varmi,1
arkadaslar sizce istatistik mi matematik mi,1
konyada yaşayan varsa yazabilir mi,1
arkadaşlar reels butonu yok ya ınstagram da neden olur bilgisi olan varmı,1
yıldız teknik matematik mühendisliği okuyan var mı,1
merhaba arkadaşlar ben bir emlak sitesi istiyorum yardımcı olacak arkadaşlar var mı bu grupta,1
oncelikle herkese merhaba ışinin uzman olan arkadaşlar ucret karşiligi yardimci olabilirmi acaba web sitemize x siteden api baglmak itiyoruz ve iki sitede ayni lisansli script kullaniyor normalde web site ile api baglantimiz mevcut sorun yasamiyoruz ama nedense yukardaki bahsetdigim siteye api baglantisi eklemek istedigimiz zaman soyle bir sorun cikiyor baglanmiyor veriler api ayar kismina x sitenin api key web site vs bilgileri doldurup sync islemin baslatiyoruz auth yapiyor dogruluyor ekrana lutfen bekleyin yazisi cikiyor ve dk bekletiyor daha sonra oldugu gibi kaliyor eklenmiyor urunler sahsi dusuncem bilir kisilerden sordum apache ayarı yapilmasi gerekiyor diye dusunyorum api send get postunun belirli bir suresi dosya boyutu vs varmiş bu sure yetersiz geliyor gibi dusunyorum daha oncedende birkac yazilimci arkadaslar bakti cozemedi ısi yapabilecek varsa iletisme gecsin hakki neyse verilir abartili olmadigi surece iyi calismalar,1
selamlar merkezi puan ile yatay geçiş yapan var mı,1
merhaba ismim fatih istanbul zeytinburnu nda ikamet ediyorum bilgisayar programcılığı bölümü sınıf öğrencisiyim aslında bu yıl mezun olmam gerekiyordu fakat alttan dersim olduğu için şubat ayında o dersi almak için okuluma devam edeceğim zorunlu stajımı tamamladım yazılım alanında kendimi geliştirmeye çalışıyorum halihazırda html ve css i orta derecede biliyorum aktif olarak ise c mvc ve sql dillerini öğrenmekteyim kariyerimi backend web development alanında ilerletmeye karar verdim sektörde gelişmek ve deneyim sahibi olmak için staj arayışındayım yardımcı olursanız çok memnun olurum teşekkürler,1
selamun aleyküm yabancı öğrencilerin burs alma imkanı oluyor mu bu konuda bilgisi olan var mı,1
full stack yazılım uzmanıyım iş arıyorum,1
merhaba bende bir login sayfası var login sayfasının veritabanı kısmını yapamadım ücretiyle yardımcı olabilecek varmı,1
merhaba bende bir login sayfası var login sayfasının veritabanı kısmında sorun var ücretiyle yardımcı olabilecek varmı,1
merhaba herkese ben bilgisayar mühendisliği sınıfa geçtim java spring bootta kendimi geliştirmeye çalışıyorum şu an içinde mikroservisleri öğrenmekteyim kendimi geliştirmek iş hayatını tanımak ve yeni şeyler öğrenmek için gönüllü stajlık yapmak istiyorum ilgilenenler özelden yazabilir şimdiden teşekkür ederim,1
arkadaşlar fırçasız motordan anlayan varmı,1
macbooka after effects ve photoshop nasıl cracklenir bilen varmı,1
merhaba whatsap hesabım önceden artı kullandığım için spam yedi şuan whatsapp hesabıma giremiyorum onay kodu vermiyor bu konu ile alakalı destek olacak birisi varmı acaba,1
whatsappdan anlayan var mı,1
instagramdan anlayan var mı,1
twitterdan anlayan var mı,1
snapchatden anlayan var mı,1
ınstagram gizli profiller geçen sene görünebiliyordu şimdi galiba gösteren uygulama kalmadı mı,1
sahibinden uygulamasından telefon almak istiyorum bu uygulamadan dolandıran oluyor mu hic duydunuz mu arkadaşlar,1
arkadaşlar insta ile ilgili yardımcı olabilecek varmı,1
slm nasılsınız e ticaret sitesi yaptıracagım hangı yazılım dilini kullanıyorsunuz google calişmanız var mı tv ve basın yayın calişmanız var mı tahmin bır fıat var mı ılgınıze çok tşk ederım,1
steam i olan var mi,1
bana bir miktar para lazım da önerebileceğiniz yer var mı,1
ya öğrencilik zamanımda bana para getirebilcek bir site var mı,1
merhaba instagram bir anda hesabımı kapattı geri alma imkanım var mı yardımcı olabilir misiniz,1
beyler benim instada gif özelliği vardı bi anda gitti nedenini bilen var mı,1
ek yerleştirme puanı ek tercihler için mi geçerli,1
kpss ile ilgisi bir soru sorabilir miyim kpss çalışan varsa yada bilgisi olan,1
merhaba hotmail acma botu tarzi bilgisi olan varmi,1
hack işlerinden anlayan varsa bana ulasabilirmi,1
arkadaşlar selam bir arkadaşım için sorum olucak kendisi yerleşemedi ek tercih yapacak ve özele gidecek ek tercih yaptığı için üniversitenin ücreti artar mı yoksa indirim vs durumları oluyor mu mesela üsküdar üniversitesi ücretli k istiyor bu ücret ek tercihte artar mı yoksa aynı mı kalır bilgisi olan var mı,1
merhaba yazılımcı networkcu arayan var mi,1
beyler türkiyeden azerbeycana visa kartıyla para gönderiliyor mu,1
angular üzerinde iş arıyorum geri dönüşünüzü bekliyorum,1
bir haftadır bir numara arıyor fakat ses çıkarmıyor konuştuğunda birde numara yabancı bunun için napabilirim,1
ben program yaptıracaktım yardımcı olabilecek birileri var mı,1
arkadaşlar stoklu yurt disi e ticaret hakkında bilgisi olan yazabilir mi,1
dostlar yurtdışı ticaret için yardımcı olabilecek var mı,1
paralels de crackle yapabilen var mu,1
node ve web e hakim birisi yazabilir mi bir yardıma ihtiyacım var gerekirse ücreti karşılığında,1
almanca öğrenmeyi düşünüyorum belli bi yerden geliştiren var mı dilini,1
herkese merhaba ui tasarım yapacak arkadaş varmı profesyonel bir arkadaşa ihtiyacım var,1
aero insta kullanan varmi,1
arkadaşlar herhangi bir siteyi hacklemek veya index basma işlemi nasıl yapılır bilen var mı,1
film box ta üye oldum ücretli her ay para çekiyo nasıl iptal edebilirim,1
apk wp linki atabilecek olan var mı,1
üniversitelerin ilgili bölümlerinden mezun web tabanlı kurumsal yazılım geliştirme mimarisine hakim ve frontend yazılım geliştirme konusunda en az yıl deneyimli javascript angular reactjs vuejs kütüphanelerinden en az bir tanesi ile daha önce proje geliştirmiş html css json konularında tecrübeli responsive tasarım hakkında tecrübeli uı ux tasarım konusunda bilgi sahibi net core asp net mvc web apı restfull hakkında bilgisi olan yada öğrenmeye açık araştırmaya keşfetmeye ve öğrenmeye hevesli iş disiplinine sahip ve zaman yönetimi konusunda başarılı analitik düşünme ve problem çözme yeteneğine sahip planlama organizasyon ve koordinasyon becerileri gelişmiş insan ilişkilerinde başarılı takım çalışmasına yatkın sorumluluk sahibi iletişim becerileri yüksek ve gelişmeye açık yazılı ve sözlü iletişimi kuvvetli olan erkek adaylar için askerlik görevini tamamlamış veya ilişiği olmayan iş tanımı mevcutta devam eden ve yapılması planlanan projeler için yazılım geliştirmek sorumlu olduğu uygulamaların bakımını yapmak hizmet sürekliliğini sağlamak proje taleplerini gerçekleştirmek güncel teknolojileri takip etmek mevcut yapılara uygulanabilirliğini araştırmak uygulamayı önermek ve deneyimlemek,1
iş arayan wordpress bilen yazılımcı aranıyor detaylar özelden konusalacak,1
merhaba öğrenciye burs yardımı yapıyor musunuz ya da yardım edebilecek tanıdığınız birileri var mı,1
merhaba ben yeni bir iş arıyorum aylık tecrübem mevcut net mcv ile web projesi ve net mauı ile mobil projesi yaptım aynı zamanda flutter da biliyorum uı ux tasarımı da yapabilirim ilgilenenlere cv mi paylaşabilirim teşekkürler,1
merhabalar php backend web developer alanında iş arıyorum yıl deneyimim mevcut detay için cv paylaşabilirim teşekkürler,1
telefonda içindekiler silinmeden imei atılabilir mi ya bilgisi olan var mı,1
ınstagram hesabım çalındı yardımcı olabilecek arkadaşlar,1
merhaba arkadaşlar ck enerji olarak senior software qa engineer arayışımız bulunmaktadır ilgilenirseniz yukarıdaki linkten başvurunuzu bekleriz,1
konu dışı ama klimadan anlayan varmi,1
merhaba web sitesinden ve asp netten anlayan bir arkadaş özelden ulaşabilir mi yardımcı olan emeğinin karşılığını alacaktır,1
merhaba web sitesinden anlayan biri özelden ulaşabilir mi detayları özelden vereceğim kısacası web sitesinden bir yere ilave aynı mantıkla bir link eklenecek yardımcı olan arkadaşlara ücret konusunda problem olmaz,1
eşikli reklam ile uğraşan varmı yada bilgisi olan,1
ponzi sc yazabilecek var mi,1
blutv olan var mı,1
panel sorgulatacam tanıdık varmı yapan nerden sorgulatırım,1
keil assembly re bilen yardımcı olabilir mi ödevim var ücret karşılığında özelden döner misiniz,1
diş okuyan tanıdığınız var mı,1
çanakkale merkezde eşyalı ev arıyorum yardımcı olabilecek var mı,1
ücreti karşılığında yazılım kodlayabilirim diyen arkadaşlar varsa özelden ulaşabilir mi,1
instagram hesap hacklemeyi bilen varmı,1
instagram hesap nasıl hacklenir,1
phyton üzerinden profesyonel bot yapabilecek var mı,1
arkadaşlar ınstagram işletme hesabı için mavi tik nasıl alırız kaç defa başvuru yaptıysam kabul edilmiyor,1
arkadaşlar bana dolar verebilicek varmı şuan çok ihtiyacım var,1
selam dolar ödünc verebilecek var mı,1
arkadaşlar instagrami dondurmak istiyorum profili düzenle kısmına tıkladım en altta hesabı dondur kısmı çıkmıyor nasıl yapabilirim yardımcı olur musunuz,1
uygulama yapabilen varsa özelden yazabilirmi,1
ücreti mukabilinde bot yazabilen var mı,1
arkadaşlar winrar şifresini nasıl kırabiliriz,1
merhabalar whatsapp profiline bakanları görme gibi bir uygulama var mı,1
ınstagram kapatabilen varmi,1
merhaba arkadaşlar bizim bir ınstagram hesabı çalındı yardımcı olabilecek varmi ücreti neyse ödenir,1
merhaba bişey sorucam aranızda instagram gizlilik ve güvenlik algoritmasından anlayan var mı,1
iyi akşamlar birinin sadece isim ve soyismini kullanarak adresini öğrenebilme gibi bir şansım var mı böyle bir uygulama veya yöntemini biliyor musunuz,1
instagram hesabı hangi dilde calinir,1
arkadaşlar erasmus hakkında bilgisi olan yazabilir mi,1
web sayfası üzerinde çalışacak bot yapabilecek olan varsa bana yazabilir mi,1
instanın kendi kapattığı hesabı açabilir miyiz,1
instagramın kapattığı hesabı açabilir miyiz,1
instagramın kapattığı hesabı açabilen var mı,1
merhaba php bilgisi olan var mı sitemize küçük bir özellik ekleteceğiz,1
selamlar izmir alsancaktaki ofisimize tam zamanlı laravel konusunda hakim arkadaşlar aranmaktadır,1
java php mysql bilen kişiler özelden ulaşsın en fazla haftalık bir iş var bin lira verilecek,1
snapchatte bildirim gitmeden iki tarafında kaydettiği mesajı sildi arkadaşım böyle bir şey nasıl mümkün olabiliyor,1
arkadaşlar mobile uygulama yaptırmak istiyen proje bazlı saatlik çalışmak istiyenler yazabilirler,1
falcı var mı,1
web geliştirme tasarım otonom sistemler bunlardan herhangi biri ile ilgili freelance çalışacak ekip arkadaşları arıyoruz iletişime geçenlerle ücret ve detaylar konuşulur,1
iyi günler java java fx oyun programlama veritabanı sql veri yapıları veri tabanı destekli görsel programlama derslerinden eylül arası sınava online olarak yerime girmek isteyen var mıdır telefonum whatsapp üzerinden ulaşabilirsiniz ücret önemli değil yeter ki geçeyim,1
selamün aleyküm kart ekli instagram hesabı olan varmı,1
sayısal derslerdeki hocalarım bana dm den ulaşabilir mi,1
